1
482.6761,334.6722,491.5857,368.5192,449.0862,379.7064,440.1766,345.8594
480.8958,331.7348,493.8974,360.9381,449.8898,380.5308,436.8881,351.3275
484.3889,335.3586,488.9690,369.0487,443.9997,375.1623,439.4195,341.4722
479.8275,332.2820,489.3363,367.0035,446.7967,378.6534,437.2878,343.9319
479.9947,331.7483,489.6155,366.4144,446.8002,378.2968,437.1794,343.6307
479.9330,331.5994,489.8701,366.2007,447.1270,378.4760,437.1899,343.8746
480.2238,330.5510,491.4321,365.3426,447.6844,379.4361,436.4761,344.6446
479.3873,331.9149,488.6447,366.7043,445.3755,378.2180,436.1182,343.4286
480.1078,331.4595,488.2017,366.5378,443.5229,376.8470,435.4289,341.7687
478.8303,330.8020,487.4952,365.7436,442.5130,376.8985,433.8481,341.9568
476.1234,329.4656,485.4210,363.2081,439.9901,375.7264,430.6925,341.9839
475.5637,329.5681,485.0277,363.2643,439.7371,375.9847,430.2731,342.2885
474.3812,330.1667,482.9659,367.1843,437.1977,377.7984,428.6130,340.7808
479.4044,332.2503,483.1277,365.0396,430.9361,370.9660,427.2129,338.1767
471.7118,327.5624,477.1895,360.3052,429.9498,368.2082,424.4720,335.4654
456.3961,323.8436,473.3274,352.4827,436.8130,374.0699,419.8816,345.4309
478.5042,323.0509,482.9504,359.2605,420.9940,366.8683,416.5478,330.6587
482.5897,323.4294,488.8811,360.3200,432.5497,369.9269,426.2583,333.0363
480.1240,324.4326,469.3347,366.0078,421.9058,353.6994,432.6951,312.1242
474.1913,333.8326,464.4468,368.4886,422.0894,356.5788,431.8338,321.9227
463.5648,322.3541,471.8341,360.4673,423.0162,371.0593,414.7468,332.9460
457.9283,320.5219,470.6406,357.0634,424.3091,373.1815,411.5968,336.6400
457.1597,318.4456,469.2079,355.5380,421.1574,371.1454,409.1093,334.0531
455.5192,317.9881,469.4138,355.4973,422.5888,372.8428,408.6942,335.3336
456.1019,317.4605,468.7282,354.3260,421.0037,370.6714,408.3774,333.8059
455.8163,315.5721,469.4414,353.1208,422.2249,370.2540,408.5999,332.7054
456.0582,313.6622,471.2989,350.0282,424.7263,369.5463,409.4857,333.1802
465.3357,313.5620,475.5797,350.1551,425.0689,364.2953,414.8249,327.7021
469.7509,313.4702,478.4476,349.4336,427.0681,361.8583,418.3714,325.8949
470.8582,313.0786,478.8859,349.1973,427.0302,360.7226,419.0026,324.6039
470.2251,308.9809,483.4092,348.6141,433.7529,365.1324,420.5688,325.4993
477.4439,307.9501,488.6736,348.4210,436.7919,362.8170,425.5622,322.3460
475.9106,305.1719,492.3324,347.5158,443.5170,366.4473,427.0953,324.1033
477.0793,304.0016,496.1483,344.7616,448.8533,366.8878,429.7843,326.1279
478.9122,302.9592,498.5020,343.5930,451.3959,366.3030,431.8062,325.6693
479.4879,301.9846,499.3876,341.9684,452.6269,365.2411,432.7271,325.2573
489.3753,304.6138,501.6237,344.7881,449.5658,360.6597,437.3173,320.4854
493.7412,304.0778,504.5852,344.6537,450.5588,359.0923,439.7148,318.5164
496.9422,309.8976,502.1168,346.5340,446.6672,354.3659,441.4926,317.7295
486.2982,293.5261,496.7194,339.4945,426.5012,355.4132,416.0800,309.4447
527.4189,295.6088,529.4245,330.7903,459.3728,334.7837,457.3672,299.6022
515.9034,292.4955,519.1185,331.1315,464.2071,335.7008,460.9921,297.0648
508.7585,299.1008,510.7790,336.1841,456.8590,339.1219,454.8385,302.0386
510.8618,299.9377,514.9879,337.7130,460.0173,343.7173,455.8912,305.9420
506.5049,292.5765,522.0852,331.5798,470.5128,352.1811,454.9324,313.1778
507.3869,289.2639,524.2870,327.7137,473.7886,349.9095,456.8885,311.4597
513.5530,286.3431,527.8402,325.8384,474.6513,345.0793,460.3640,305.5840
512.9244,286.3427,527.9836,325.5501,474.2782,346.1780,459.2189,306.9707
513.2443,282.4618,529.5679,321.1599,478.6680,342.6304,462.3444,303.9324
515.7387,279.8063,531.9810,317.4518,479.8347,339.9507,463.5923,302.3051
517.0618,274.3538,533.5241,312.9931,480.5601,335.5585,464.0978,296.9192
517.2513,269.8508,534.8776,309.0721,481.9763,332.8463,464.3500,293.6249
517.5635,264.5929,535.7894,304.1464,483.7978,328.1035,465.5720,288.5501
515.7274,264.0247,535.7580,304.2395,485.1081,329.4677,465.0775,289.2531
518.4699,259.4812,536.0643,299.8103,482.6173,323.1276,465.0229,282.7985
519.4359,254.0373,535.9194,294.8330,480.6442,317.1669,464.1608,276.3711
515.2645,249.3855,531.3682,290.3326,476.2688,312.0021,460.1651,271.0549
511.1357,243.9906,529.2899,286.2568,475.5507,309.3388,457.3966,267.0727
512.6938,239.3672,529.7906,280.9930,474.2183,303.8180,457.1215,262.1923
512.1068,239.5483,529.6196,282.0842,474.2842,304.8667,456.7714,262.3308
512.8162,235.6289,528.3987,276.7772,472.1003,298.0970,456.5177,256.9487
510.0826,229.5253,530.3524,271.9297,476.1079,297.8591,455.8382,255.4546
513.3669,226.3010,531.3815,267.5379,476.7633,291.3981,458.7487,250.1613
511.2611,221.8061,533.5600,263.1795,479.8782,292.1123,457.5793,250.7389
514.1755,218.5139,533.0468,259.3658,477.9878,284.7998,459.1165,243.9479
515.6551,219.2343,533.0621,260.7313,477.0921,284.2093,459.6851,242.7124
515.9656,216.5686,530.4456,259.1754,473.2156,278.6250,458.7357,236.0183
503.7382,210.8479,527.3907,251.4627,475.6543,281.5920,452.0018,240.9772
504.7043,208.0290,525.1755,250.3366,471.2663,276.4213,450.7951,234.1138
504.5183,206.2339,523.7925,249.1001,467.9732,274.1984,448.6990,231.3323
503.2416,204.0163,520.3727,249.9241,462.8728,271.3810,445.7417,225.4732
500.2920,202.8903,520.6251,246.3709,465.1098,272.3319,444.7767,228.8513
494.6790,200.4962,519.7575,242.4901,466.8805,274.0680,441.8020,232.0741
491.2107,198.9549,520.6965,240.6736,472.7347,274.5719,443.2489,232.8532
493.4828,198.4974,521.9124,240.2858,473.1608,273.4525,444.7312,231.6641
498.4410,196.7620,526.3139,240.1739,474.3383,273.5452,446.4654,230.1333
509.7397,196.9350,535.4738,241.8380,481.1889,272.9490,455.4547,228.0461
