1
290.5528,74.2859,232.9652,122.6181,175.8388,54.5522,233.4264,6.2201
290.9523,71.5510,236.8186,121.6081,176.6201,56.5070,230.7538,6.4500
290.9980,73.1401,236.0784,120.8589,178.0471,54.0705,232.9668,6.3518
290.3011,68.4598,237.2908,121.0526,176.1382,59.4146,229.1484,6.8218
270.9675,24.5326,277.4368,103.1386,188.9611,110.4202,182.4918,31.8142
242.4990,13.0440,288.5519,73.4497,222.5085,123.8008,176.4556,63.3951
256.8333,21.9588,279.5704,92.6246,200.9542,117.9198,178.2171,47.2540
255.8028,21.3361,280.1411,92.1667,203.6277,118.4578,179.2893,47.6272
273.8152,32.1589,273.7165,111.2560,187.4102,111.1482,187.5090,32.0512
272.4204,32.3750,275.5126,107.8134,187.8032,111.4086,184.7110,35.9702
278.9932,44.4317,263.6714,118.9487,179.6616,101.6750,194.9835,27.1580
283.1172,55.9504,254.2215,125.7335,173.9817,92.5078,202.8774,22.7248
284.2932,71.8238,239.1576,131.7120,170.4234,79.9094,215.5591,20.0213
281.4251,76.0688,232.4832,132.3900,167.3635,75.8024,216.3054,19.4812
280.2600,75.7414,232.2169,133.7731,162.9160,76.4003,210.9591,18.3687
278.3372,98.0656,211.7182,139.1192,165.3437,63.8659,231.9627,22.8122
277.3842,97.4246,212.1960,139.8779,162.9703,64.2905,228.1585,21.8372
275.3397,94.6196,216.5834,136.3866,165.7866,64.9276,224.5429,23.1605
274.7123,99.7867,208.0754,141.8722,160.8381,67.0782,227.4750,24.9927
274.7859,88.7419,218.1119,139.2302,162.3488,76.6352,219.0228,26.1469
270.8733,106.3136,204.4427,140.2491,165.5450,64.1048,231.9756,30.1693
271.2075,97.5912,213.6126,140.6624,163.6999,73.9191,221.2949,30.8479
271.0554,98.9708,215.0021,141.1763,164.1371,73.6223,220.1904,31.4168
269.5294,97.6924,213.7049,139.9366,164.9444,75.5009,220.7688,33.2568
269.5955,91.9318,219.8953,139.4940,164.8800,82.0058,214.5802,34.4435
268.9335,102.3002,211.9048,140.1309,167.8979,73.7918,224.9267,35.9611
270.0491,97.6438,216.4590,139.2080,167.2469,75.7572,220.8369,34.1930
270.3280,94.7798,215.8820,140.3745,166.3386,81.2133,220.7846,35.6186
269.5336,107.5842,208.8937,138.6720,172.9360,68.5327,233.5758,37.4449
267.1263,116.6683,206.4446,135.9546,183.2021,62.8250,243.8838,43.5388
264.3943,119.7470,196.6140,134.2910,181.7272,64.9132,249.5074,50.3692
268.6783,113.8739,204.4582,135.1854,181.5829,66.2529,245.8029,44.9414
274.0493,103.3931,213.3134,138.4395,175.8918,73.5873,236.6277,38.5409
262.7914,123.5339,201.0504,128.3414,195.4511,56.4316,257.1920,51.6240
204.1475,48.1481,265.2899,53.7879,258.2495,130.1168,197.1070,124.4771
273.2577,114.1255,210.2679,132.2556,189.8781,61.4150,252.8679,43.2849
264.6326,124.1771,208.8233,125.7275,206.7687,51.7708,262.5780,50.2203
213.6585,46.1393,269.0894,52.3528,260.3017,130.7484,204.8707,124.5349
270.3325,126.4515,211.7017,130.0257,206.9954,52.8232,265.6262,49.2491
209.7609,49.9929,268.1784,52.1024,265.3508,130.4083,206.9332,128.2989
215.4320,43.5536,272.3793,53.6787,257.8674,135.2985,200.9201,125.1734
231.1378,41.1733,286.4669,68.3929,249.8328,142.8587,194.5037,115.6391
236.2981,40.0103,286.6653,64.8603,248.6567,141.8985,198.2894,117.0485
233.3103,38.8709,280.9343,53.1271,255.3557,138.5746,207.7317,124.3184
233.4477,39.0245,284.4700,55.4162,256.9486,141.0820,205.9263,124.6903
232.6508,40.3018,282.7270,53.1067,260.7599,139.0129,210.6838,126.2080
232.7385,39.9332,284.0305,54.6213,260.4977,136.7998,209.2057,122.1117
227.5544,41.8933,276.7016,49.3069,263.4404,137.2198,214.2933,129.8062
231.2769,40.6657,281.9690,56.2193,256.5434,139.0864,205.8513,123.5328
226.7922,39.0485,274.5852,46.0356,261.9328,132.5802,214.1398,125.5931
222.2391,38.5434,270.3766,44.1523,260.0113,133.1108,211.8737,127.5019
217.1839,37.0877,268.4778,41.2784,261.3971,127.9467,210.1032,123.7561
215.2286,33.9985,264.3160,36.1664,260.2688,127.8097,211.1813,125.6418
216.2239,33.1190,263.6737,37.2509,255.7287,128.4888,208.2789,124.3568
216.5810,28.4464,263.6789,34.5832,250.9265,132.4540,203.8286,126.3172
210.4329,31.0614,259.7620,35.3038,251.6316,129.8423,202.3025,125.5999
208.3327,35.1977,258.3362,39.2152,250.8944,131.8378,200.8909,127.8203
207.7664,37.7644,258.1722,42.8107,249.0656,133.7737,198.6597,128.7273
210.6077,38.0451,259.5880,45.1125,246.7024,134.4155,197.7221,127.3481
211.1658,37.2784,261.8457,47.9805,242.7969,138.1864,192.1170,127.4843
205.4779,41.3045,256.6231,47.3183,246.1293,136.5656,194.9841,130.5518
209.1969,40.3213,258.2332,49.4105,241.7284,138.4540,192.6922,129.3649
211.5078,38.7461,260.6258,52.5114,235.5510,141.9850,186.4330,128.2197
207.6750,40.8650,257.2025,54.7158,232.9931,141.2833,183.4657,127.4325
201.7227,36.1780,253.1011,45.6406,235.0405,143.7026,183.6621,134.2400
188.3297,45.5848,247.2448,50.7726,239.6543,136.9734,180.7391,131.7855
245.7096,127.3323,177.7166,130.0351,174.3913,46.3839,242.3844,43.6811
251.6596,120.9985,184.3090,136.7060,164.7763,52.9535,232.1269,37.2461
237.0656,135.9970,173.3814,138.7567,169.3818,46.4588,233.0660,43.6992
180.9982,33.5821,241.9152,47.2525,220.4163,143.0541,159.4994,129.3837
167.3301,39.9133,236.6403,48.9348,224.7583,140.2223,155.4480,131.2008
157.9095,50.6019,230.0886,55.7553,224.0236,140.7026,151.8445,135.5492
225.8209,139.5220,154.3490,145.8560,146.7683,60.3161,218.2401,53.9821
148.5295,53.0002,229.0209,62.7566,218.7010,147.8961,138.2096,138.1396
147.0019,53.4594,223.7074,61.1738,214.6894,150.8408,137.9840,143.1264
150.1007,55.4153,221.3765,60.8999,214.4221,151.2767,143.1464,145.7922
162.8137,48.3788,231.3948,76.6666,196.2852,161.7864,127.7041,133.4986
155.2730,52.0421,226.2770,74.3075,198.9123,161.5732,127.9083,139.3078
137.0517,62.6117,212.4020,62.9544,211.9900,153.5499,136.6397,153.2072
212.8328,151.9811,137.8107,156.9285,131.8506,66.5499,206.8727,61.6026
133.1140,61.7530,214.4140,71.5555,203.7202,160.2479,122.4202,150.4454
221.1866,86.2443,190.7142,169.6083,101.5288,137.0079,132.0012,53.6439
221.7353,96.1535,180.7875,175.4563,91.0486,129.1199,131.9965,49.8170
207.8735,77.3671,197.7047,169.1492,97.7522,158.0753,107.9210,66.2931
189.3145,64.3711,210.3063,154.2338,109.8510,177.7000,88.8592,87.8373
191.7205,64.0950,205.8875,160.9594,105.7433,175.6061,91.5764,78.7416
135.8524,48.4688,217.1368,99.7148,161.0324,188.7054,79.7480,137.4594
101.8244,55.6235,198.9875,64.7494,188.4397,177.0505,91.2767,167.9246
146.6088,50.9114,216.4892,118.0994,141.9993,195.5742,72.1189,128.3861
96.0127,54.0399,192.7025,58.6292,186.9391,180.0564,90.2493,175.4671
133.1616,54.2104,211.6047,109.9446,146.8675,201.0590,68.4244,145.3248
98.6564,45.3412,194.6743,60.2160,173.7493,195.2883,77.7314,180.4134
132.7269,52.3657,210.1332,112.3684,135.6242,208.4885,58.2179,148.4858
