1
145.8507,321.4651,202.0555,331.3547,181.2895,449.3714,125.0847,439.4818
134.9019,321.5694,202.7123,324.7783,197.1874,441.5298,129.3771,438.3210
127.3751,330.9412,205.5219,336.7761,197.8184,439.9489,119.6716,434.1140
201.3982,404.8018,138.2131,434.3165,100.1665,352.8662,163.3515,323.3515
200.3485,368.3376,183.3794,428.2957,104.8053,406.0580,121.7744,346.0999
218.5526,347.5574,227.5691,394.3645,123.6398,414.3846,114.6233,367.5775
225.4844,337.5461,231.6394,392.3271,126.0629,404.1894,119.9079,349.4083
204.3452,303.0044,220.6445,372.8323,128.0726,394.4406,111.7733,324.6127
202.5029,366.8497,128.9041,380.6450,108.5026,271.8013,182.1014,258.0060
199.7153,367.4027,133.8437,373.9393,120.9095,243.5971,186.7811,237.0605
198.1282,363.1532,134.8409,364.1266,132.8646,235.6399,196.1520,234.6665
138.9869,227.7910,197.8507,228.2223,196.8815,360.5187,138.0177,360.0875
142.0581,220.6802,204.7430,222.1336,201.7070,353.0746,139.0222,351.6213
205.7959,331.4695,144.2514,345.8219,117.4627,230.9493,179.0071,216.5969
209.0390,316.1682,146.5347,340.7224,110.3317,248.5654,172.8360,224.0112
246.7233,266.6082,246.1725,319.4502,127.5989,318.2143,128.1497,265.3724
258.3071,279.6164,254.3138,323.6718,132.1101,312.5950,136.1034,268.5396
267.4394,284.6128,241.5900,347.4932,144.9637,307.7713,170.8131,244.8909
273.9953,283.2440,230.2451,348.7983,144.6557,291.6768,188.4059,226.1226
275.9131,261.5222,242.0594,323.4640,151.7652,274.1144,185.6190,212.1726
269.4030,221.4652,261.9321,274.7262,139.8313,257.5992,147.3022,204.3382
258.3117,189.7674,248.2437,256.9512,128.0656,238.9416,138.1336,171.7578
236.5560,229.4156,167.6538,253.4651,132.4089,152.4881,201.3111,128.4386
232.3681,238.2488,165.2182,246.2088,151.0251,126.4770,218.1750,118.5171
176.7306,119.5952,236.8204,126.0954,223.2566,251.4837,163.1668,244.9835
188.3136,111.1762,244.6308,121.3480,220.9415,252.5058,164.6244,242.3340
194.6630,113.1585,250.7993,127.1407,219.2973,253.6166,163.1609,239.6343
202.1196,112.6852,257.9071,129.8711,219.2456,255.3710,163.4581,238.1851
209.4433,110.9308,262.9074,129.0061,220.7674,253.6502,167.3033,235.5749
