1
711.2727,231.0824,22.5269,23.7791
711.9063,231.4020,23.0467,23.6786
712.7325,231.3307,23.4115,23.4498
713.6785,231.3908,23.7538,23.2036
714.7892,231.4447,23.7171,23.4431
715.6957,231.0080,23.6950,23.5598
716.4163,230.9047,23.8378,23.5775
717.4321,230.6977,24.1171,23.3573
718.6822,230.9015,24.3106,23.4611
718.9932,230.8291,24.4773,23.4772
718.9434,230.8175,24.5244,23.4315
719.1058,230.6228,24.5415,23.4703
719.4441,230.2198,24.5183,23.5634
719.4934,230.0658,24.2745,23.7874
719.3759,229.8015,24.0043,24.0319
718.9806,230.0837,24.1529,24.0891
718.5934,229.8231,23.9974,24.0351
717.9106,229.5879,23.8827,24.2545
717.1083,228.7130,23.8139,24.3049
716.4357,228.8122,23.7369,24.4705
715.8921,228.9324,23.7350,24.5965
714.2674,229.1371,23.4890,24.8824
713.3027,228.5928,23.5401,24.7923
711.7941,228.7671,23.4643,25.0133
709.9375,229.0159,23.4467,25.1477
708.8976,229.2411,23.6015,25.1588
706.7455,229.7180,23.8832,25.1688
704.8788,229.2283,24.0566,25.2399
700.9198,229.1181,24.1970,25.4936
699.0453,229.5069,24.1360,25.6578
696.9022,228.9119,24.0851,25.7633
692.9708,229.2226,24.0251,25.8407
691.2336,228.9222,23.9778,25.9337
685.7648,229.5088,24.1759,26.1105
681.4839,228.6953,24.4528,26.0336
677.4081,228.6704,24.4946,26.0117
672.7178,228.5192,24.0418,26.5069
668.5881,228.6174,23.7170,26.7660
663.4457,228.6291,23.7041,26.7921
658.3867,227.4213,23.7763,26.7218
654.4001,226.9621,24.2419,26.4899
646.4040,228.2465,24.3493,25.7974
641.0594,228.5431,24.5245,25.9460
632.5405,226.4003,24.2068,26.7468
632.9881,223.9640,21.8673,28.8616
630.0561,223.5529,19.7065,32.1198
637.5158,223.9874,19.2565,32.5252
644.7697,224.7246,18.9750,32.8657
652.8149,225.1669,18.8073,32.6573
657.4538,223.8581,18.7083,32.2331
661.7103,225.1366,18.4730,32.2095
672.0819,226.4933,18.3240,32.1538
679.1750,227.3399,18.2264,32.4125
686.6926,227.3932,18.1329,32.3553
690.8601,228.0169,18.1456,32.1304
695.1645,228.4837,18.3093,31.6653
699.7396,229.5423,18.3740,31.2786
704.4985,230.5901,18.3479,31.1051
709.1922,231.0225,18.2506,31.1883
713.5028,231.5813,18.3345,31.2424
717.6152,232.1083,18.4002,31.4318
721.9637,232.5607,18.4895,31.4696
725.9310,233.3374,18.4703,31.7631
729.3692,233.3086,18.4108,32.0713
730.3453,233.4811,18.5577,31.9604
731.2989,234.0325,18.5326,32.0362
734.5645,234.0843,18.4318,32.1795
735.1861,234.2069,18.5398,32.0551
737.9667,234.3501,18.6171,31.9952
737.9556,234.3642,18.7300,31.8450
737.9324,234.1426,18.7074,31.9523
737.7733,233.6519,18.6944,31.9128
737.4404,232.7799,18.5957,32.0017
736.5682,232.7180,18.5425,32.3070
735.7017,232.9155,18.5190,32.3997
734.5094,233.1006,18.4741,32.5057
732.8863,232.1338,18.3951,32.7087
729.6367,232.1442,18.5303,32.6831
728.6488,232.4281,18.5491,32.9490
725.5117,232.8427,18.7027,32.9271
721.8875,232.6167,18.8052,32.8002
720.4810,232.6057,18.8880,32.9439
716.1150,232.8568,19.0622,32.8975
711.8948,233.2743,19.0305,33.1261
708.2415,233.5513,18.9764,33.3526
703.9167,232.7632,19.0298,33.3520
699.3143,233.1979,19.1346,33.5190
695.0539,233.1020,19.1264,33.7196
687.6819,233.1997,19.2109,33.9277
683.0588,232.0647,19.1412,33.9135
675.0126,232.8247,19.3458,34.0872
670.0370,234.4403,19.3072,33.5067
665.1309,234.0237,19.0713,33.0175
654.2301,234.7205,19.2900,33.2818
649.8484,231.7214,18.9948,34.1754
645.2817,233.5568,18.4819,35.0773
650.9367,232.5977,16.9906,36.6184
658.0104,233.9534,17.4343,35.9459
665.2856,233.5508,17.7966,34.9625
672.5814,234.4387,18.1217,34.8453
679.6013,235.0195,18.5430,34.1718
686.8514,235.4397,18.4652,34.3367
691.3148,235.3858,18.5149,34.0670
696.1101,236.1043,18.6683,33.8389
701.0312,236.5527,18.7439,33.5797
708.5704,237.2921,18.8251,33.4558
712.8625,237.5311,19.0359,33.1902
716.6087,238.0640,19.1522,33.1780
720.9078,238.6734,19.1823,33.1929
724.9355,238.7946,19.1544,33.3000
729.1242,239.0132,19.0852,33.4263
732.5779,239.3083,19.0380,33.6622
735.4925,239.3279,19.1105,33.6726
738.6456,239.7673,19.1284,33.7617
739.6212,239.3502,19.1777,33.8363
742.7973,240.5617,19.2090,33.6815
743.4915,240.6947,19.4715,33.4419
746.0782,241.1054,19.5889,33.5839
746.1602,241.2277,19.7029,33.3400
746.3134,240.9799,19.5606,33.7530
745.9650,241.4775,19.6695,33.8186
745.8065,241.4133,19.7618,33.7246
745.4370,241.4993,19.9040,33.6182
744.6523,242.0837,19.9330,33.6014
741.1055,241.7493,20.2246,33.3144
738.4438,241.9216,20.2375,33.2367
737.5864,241.1108,20.0933,32.9429
736.4168,241.4547,19.8242,32.9572
732.4896,241.1066,19.5170,32.9672
728.9233,240.1726,19.5889,32.6444
724.6477,240.6674,19.3781,32.5109
721.3206,239.9813,19.2440,32.2904
717.7673,239.9632,19.0052,32.2179
712.7606,238.0309,18.8593,32.5973
707.9423,238.5972,18.9203,32.4948
700.3888,238.3406,19.0341,32.4111
695.9390,237.0899,18.8635,32.3244
691.0484,236.3320,18.8759,32.3713
682.7493,237.0425,18.9611,32.7041
675.1196,237.6057,19.3790,32.2686
669.8360,234.4808,19.9109,32.2532
661.5287,235.5189,19.6694,32.9239
654.1472,235.2880,19.5537,32.8983
