1
341.5625,216.8288,226.9500,156.7086
342.0237,216.8982,224.1583,158.2176
344.2304,215.4478,222.7017,158.2372
344.2309,211.2790,221.9067,159.7014
345.6107,210.5650,221.0134,160.5936
344.2250,207.9141,220.9542,161.5499
344.9559,207.0219,220.8369,160.7313
344.0220,204.9035,221.1915,161.3754
344.3902,203.8631,220.8497,160.9562
344.7136,203.7730,220.7782,161.6295
345.6326,202.6797,220.3205,160.4355
346.4563,202.0841,220.7818,160.8820
347.0949,202.2989,220.1803,161.1922
346.8235,201.3557,219.3523,161.1549
347.6734,200.5605,219.4445,160.3517
347.8125,200.1441,220.1197,160.0300
346.6169,199.0105,220.0273,160.4489
346.2909,195.8095,220.4745,160.2457
346.8385,197.6909,220.3529,159.7408
348.6848,197.2000,220.8984,159.2339
346.0380,197.3382,220.4364,160.2061
347.0518,194.1649,220.0466,160.5485
347.9304,195.8916,219.8778,160.3668
346.8982,198.0562,219.9223,160.7575
345.6299,208.7639,220.7163,160.5561
347.6551,210.4888,221.0703,161.3164
347.6631,217.7162,221.5294,161.3431
348.8582,218.2471,221.0433,160.7611
346.8057,221.6999,221.8317,160.9236
348.3533,222.1395,221.7762,160.7192
347.2321,223.6021,220.3501,161.8429
345.0777,222.7919,219.9763,161.6989
348.8587,222.2375,219.8555,161.1495
344.3043,220.7410,219.2040,162.1009
320.1138,219.1775,220.9066,164.8103
314.8456,218.0537,221.3589,164.1805
328.5722,218.9022,218.7970,163.0281
341.6671,218.5545,216.8587,161.3654
339.1083,217.0804,217.7639,162.0302
333.4362,216.4901,218.7616,162.8326
333.4903,216.6847,219.9888,162.0499
333.1513,215.2946,219.3452,161.8757
332.5476,215.5737,219.6376,160.8541
333.5355,213.9504,219.7450,160.3601
331.1965,215.2613,218.6213,161.3333
332.1416,214.3599,219.0883,160.4199
329.7968,214.7235,218.9788,160.8613
321.9671,214.0332,218.6048,162.3425
319.2129,214.2035,219.5474,161.3094
315.8320,213.4503,220.0529,161.5795
311.1953,212.7356,220.6006,161.7324
305.9047,211.2342,220.2880,161.9250
301.8939,211.8131,220.1723,162.0424
297.9421,211.8517,220.6449,162.4672
295.4196,211.8239,220.1841,162.2097
291.3559,211.9249,220.2451,162.5619
287.3806,209.8639,220.5767,162.9285
284.1967,209.6878,220.0372,162.1120
281.3347,208.9208,219.9185,161.2865
276.9273,205.2894,219.7037,162.3435
273.2352,204.9307,220.2910,162.0668
270.9953,203.8731,220.2222,161.6399
267.3012,200.7505,220.2102,162.0846
268.2063,200.4006,219.7247,161.5283
269.8569,199.8454,219.6358,161.1301
272.3204,198.2911,220.1249,160.8728
276.3614,197.1344,220.2888,160.8445
277.6904,196.6912,220.5852,160.9199
279.5032,195.7602,221.2551,160.6687
278.6004,195.0344,221.5142,161.2762
277.2650,195.1236,220.7949,161.6844
274.8428,194.8977,220.5539,162.2184
274.5573,195.5966,220.9616,162.0579
274.6235,194.1680,221.2866,162.0923
274.2573,194.1084,221.2227,162.3791
273.0645,193.7509,220.9837,161.9927
270.6960,191.7834,220.4656,163.1684
270.1478,191.6915,219.3984,163.3853
266.3031,186.7814,218.8448,164.5389
267.8377,180.7362,218.3702,164.5532
268.8548,180.1679,217.8721,164.1529
268.7076,176.1284,218.8311,163.5240
267.6036,172.5061,218.2192,163.5587
267.9366,169.0790,217.5928,162.7070
267.7839,169.7368,217.4181,162.3146
266.9142,167.7717,218.1964,161.7619
267.7057,166.5063,217.1856,161.1979
278.0746,164.6131,214.8393,159.7310
287.4955,164.1400,213.1644,159.3690
284.0032,163.0795,213.3013,160.0071
281.3768,159.6698,213.1781,160.6961
280.5542,159.0079,213.3134,160.1043
279.7318,160.5629,212.6856,158.9859
281.7802,163.9436,211.5273,157.4068
283.8940,167.0188,209.8162,156.7467
287.2715,170.7675,206.8728,156.0035
289.3260,172.8168,205.1884,155.7702
293.8146,181.7867,204.7028,154.2480
296.1373,193.4412,204.6438,153.5824
297.4863,204.1697,204.1816,153.0735
297.7052,207.8275,204.6533,154.5544
299.6754,218.6450,204.6318,153.9796
301.6599,230.0250,203.8987,152.8704
299.0582,230.0597,204.9023,154.9461
305.4660,240.9162,203.0401,154.1452
312.6185,251.3156,201.9341,153.6302
310.3781,251.7384,202.8585,154.6514
312.3516,256.2489,203.4647,153.8262
313.1968,256.9758,204.3812,154.2355
319.2511,261.5031,204.8416,154.1102
320.9614,264.6227,204.7748,154.4489
322.9150,270.7603,205.7950,155.3903
322.5996,273.5028,208.5257,155.2884
325.5204,278.9815,209.5484,156.2224
331.2622,277.6905,210.0426,155.3668
337.4089,279.6148,210.5638,156.6131
336.7603,282.1872,212.7999,156.2068
338.1150,283.2728,214.1857,156.8246
339.4558,284.7150,215.8168,156.6377
336.8216,284.5999,215.9261,158.0461
334.8143,284.0314,217.3801,159.2723
335.4063,285.7085,218.6474,158.9218
336.6230,282.1433,221.0245,158.7309
334.2531,280.7693,222.3571,159.2515
332.7065,278.8085,224.0524,159.9604
