1
592.9307,201.8442,44.1201,37.3044
590.0842,201.5500,44.4164,37.1753
587.0154,199.7890,44.4091,36.8825
584.6249,199.0345,44.8659,36.0867
581.9954,198.0257,44.8905,35.6769
580.3011,197.9031,45.0107,35.2557
579.8613,196.8851,43.6744,35.3216
580.3608,196.8857,40.5577,36.2618
582.4832,196.3918,35.4084,39.2987
581.3583,199.0310,29.9425,43.3338
583.9953,195.6777,27.4082,44.7438
582.3441,192.3741,26.1836,44.7910
580.3583,190.1189,25.6177,44.1097
577.8709,187.4053,26.9432,41.0262
575.8398,186.5532,28.0403,38.1076
576.0726,186.8478,28.0677,37.3215
574.4124,186.7741,27.7875,36.6694
573.7495,184.7156,28.0151,35.1776
572.7582,185.6557,27.7996,34.6752
572.6931,185.6089,27.3594,34.6143
572.7100,185.2897,27.0382,34.3683
572.8334,184.9603,26.7576,34.1123
570.9020,184.5120,26.5529,33.8161
571.4773,184.3994,26.4365,33.4133
571.3135,183.8313,26.1300,33.3596
571.0391,183.6816,26.0779,33.0256
569.0270,184.2078,26.3353,32.1190
569.3941,184.8000,26.4896,31.1886
569.5826,184.7263,26.1823,30.8583
569.1721,184.2545,25.6876,30.7732
568.5765,183.9208,25.2179,30.4936
567.9331,183.3811,24.6676,30.3352
565.9725,183.4738,24.2347,30.1343
566.9926,184.7219,21.8026,32.4393
567.5590,185.3867,20.9636,33.9630
564.2000,185.2221,23.2683,32.2783
561.2482,186.6390,26.5100,30.5823
559.0667,187.9429,29.1378,29.7829
556.9245,188.9276,31.6391,29.3897
555.1239,189.0083,33.2447,29.7933
553.1395,188.8922,34.5986,30.3241
551.7250,188.6760,35.9059,30.9798
550.3841,188.4874,37.0340,31.5425
549.5978,188.5468,37.7461,31.9498
548.4760,188.7664,38.4597,32.3836
548.3277,189.0266,38.9195,32.5859
547.6588,189.3761,39.2172,33.2192
547.6080,189.2441,39.6204,33.3591
546.8751,189.7294,39.9109,33.6266
547.6967,189.6072,40.0322,33.5378
548.2694,189.6734,40.0789,33.7019
548.6613,190.2831,39.9859,33.6027
549.8892,190.5174,40.0636,33.4979
551.0898,190.9175,39.9222,33.4503
552.4427,190.7879,39.3166,33.4369
555.1839,191.1228,36.9824,34.4497
560.2869,198.5099,31.1750,40.1175
563.1718,190.3424,31.0971,38.2903
568.3910,188.7703,34.7183,35.1669
571.2520,190.2014,39.6144,31.5220
571.8045,191.5510,43.6007,29.1523
571.9919,192.5076,46.6931,27.8183
572.8495,193.1968,48.7666,27.0579
574.3473,194.0369,49.9288,26.7072
575.5103,194.7955,50.7569,26.5884
577.3443,195.5875,51.4905,26.4175
578.7191,196.5404,51.8762,26.4093
580.6987,196.8677,51.9372,26.6180
582.8022,197.1999,51.9562,26.8353
584.7469,197.7740,52.2889,26.8003
586.0129,198.1220,52.3911,26.9435
588.0347,198.1922,52.5348,27.2051
589.7019,198.6627,52.8386,27.2400
591.7070,199.1649,53.1315,27.2386
594.0177,199.4291,53.1570,27.4399
595.6721,199.6738,53.2643,27.5653
597.0747,200.0253,53.3400,27.6011
598.7602,200.7290,53.7687,27.5431
600.4787,200.8356,53.4243,27.8612
602.2846,201.3988,53.7647,27.9727
603.1297,201.9345,53.9915,28.0130
605.4441,202.5189,54.0030,28.0642
607.3598,202.6329,53.9679,28.2817
608.5638,203.0740,54.2553,28.2969
609.6173,203.6869,54.5544,28.2464
610.8636,204.6749,54.8451,28.1165
612.1400,205.0240,54.8343,28.2717
613.5073,205.3805,54.7670,28.3788
614.9050,205.5491,54.8043,28.6081
616.3273,205.8841,55.6654,28.4428
616.9460,206.9724,57.7538,27.8985
616.9958,208.0889,60.2341,27.5602
617.4427,208.7642,62.0901,27.7281
618.4632,209.0141,63.1567,28.2215
617.2023,209.1887,64.0372,28.7527
617.3565,209.7283,64.8099,29.1689
617.1016,210.3156,65.3328,29.7756
616.9415,210.5437,65.6725,30.2103
617.0350,210.7911,65.8090,30.7589
