1
402.6061,179.2014,422.1620,180.6912,418.7075,226.0366,399.1516,224.5468
402.0952,180.3939,421.0341,181.4261,418.6268,225.5966,399.6878,224.5644
402.1060,180.2912,423.6557,181.4508,421.2652,225.8743,399.7155,224.7147
403.8029,180.0249,423.3986,181.7740,419.4003,226.5660,399.8046,224.8168
404.6205,180.3320,421.4663,181.6386,417.9730,226.6805,401.1272,225.3740
405.5258,180.2864,423.1795,181.6375,419.7807,226.0483,402.1269,224.6972
405.5792,180.2731,423.0601,181.5979,419.7171,225.7074,402.2362,224.3826
405.5606,180.2913,423.2009,181.6099,419.9034,225.7228,402.2632,224.4042
406.3253,179.4270,423.9447,180.5015,421.1948,225.5949,403.5754,224.5205
405.9285,180.4650,424.3640,181.2600,422.4987,224.5146,404.0632,223.7197
405.1846,180.3487,423.8701,181.3744,421.4972,224.6042,402.8116,223.5785
423.9391,222.0113,404.4324,222.1981,404.0370,180.9028,423.5437,180.7160
426.6459,222.1062,404.2833,222.6711,403.2378,181.2780,425.6004,180.7132
425.6825,222.8187,404.8669,223.6621,403.1579,181.4812,423.9735,180.6378
423.9031,222.8067,404.7455,223.4433,403.3365,181.0402,422.4942,180.4036
428.2433,221.3892,404.5037,221.9937,403.4535,180.7553,427.1931,180.1508
427.1764,219.3840,405.1245,220.6722,402.7323,179.7196,424.7842,178.4314
424.4627,219.4716,405.0288,219.9969,403.8983,178.1695,423.3323,177.6443
405.0614,177.9676,428.8875,178.0335,428.7684,221.1533,404.9423,221.0875
406.2250,178.3600,431.0735,179.7716,428.6754,221.9857,403.8268,220.5741
404.4416,177.7569,429.7696,178.2666,428.8871,222.1139,403.5591,221.6041
428.5889,220.5633,403.7507,221.6498,401.8005,177.0656,426.6387,175.9791
428.9655,217.6434,404.3528,219.4589,401.3216,178.3663,425.9344,176.5507
430.0619,217.1757,403.6367,218.5340,401.6233,179.3626,428.0484,178.0043
431.2291,216.3594,403.3926,219.1273,399.5938,180.9233,427.4303,178.1554
427.9061,218.7802,403.1584,219.8081,401.4720,179.2043,426.2196,178.1764
424.7343,219.5946,403.5698,220.7288,401.3198,178.7396,422.4843,177.6055
430.4597,214.0961,403.6614,216.3294,400.8996,183.1891,427.6979,180.9558
431.6158,214.9075,403.2972,217.3063,400.4364,183.5348,428.7550,181.1360
434.2635,209.5536,407.0030,217.5884,397.0126,183.6933,424.2732,175.6584
433.7755,212.4941,403.8698,217.8411,397.9889,184.9494,427.8947,179.6024
434.5638,208.9367,406.2614,216.8948,397.3150,185.0775,425.6175,177.1194
434.6207,212.1700,405.9494,218.6752,398.0886,184.0291,426.7598,177.5238
436.6248,209.0327,409.4577,220.2715,396.1463,188.0945,423.3134,176.8557
438.7515,202.5178,413.8901,221.6466,393.2258,194.7896,418.0872,175.6608
437.4382,205.2387,412.9488,221.9924,393.9590,194.2344,418.4484,177.4808
435.7001,211.4176,407.1155,219.7433,397.7900,187.7259,426.3746,179.4003
435.2520,212.0412,407.8526,220.9520,397.2038,188.2083,424.6032,179.2975
436.4830,213.7150,406.9861,222.3430,397.1821,188.8260,426.6789,180.1979
438.3784,199.7641,418.0543,223.4050,392.6786,201.5894,413.0028,177.9486
438.0060,203.1633,413.6214,221.8689,393.5845,195.7488,417.9690,177.0432
436.9130,195.1562,422.4551,223.8516,392.2365,208.6262,406.6945,179.9308
436.7554,196.2447,419.9414,224.0420,391.5768,206.8849,408.3908,179.0876
434.6709,190.2233,429.9242,220.3074,394.4970,214.7176,399.2438,184.6335
433.1038,190.7199,428.3440,220.8112,394.3534,215.4347,399.1132,185.3433
428.6443,182.5004,433.6469,215.9074,399.7252,220.9870,394.7226,187.5801
401.0791,182.4445,433.2191,191.8117,423.8401,223.9927,391.7000,214.6256
397.7433,185.4557,430.2702,188.9805,426.6850,222.0644,394.1581,218.5396
404.0038,180.3109,433.4895,193.6520,419.5370,224.4889,390.0513,211.1478
396.6933,184.8051,429.6882,186.1471,428.2660,221.1124,395.2711,219.7704
399.6038,181.7926,432.4520,190.2751,423.8359,223.6407,390.9877,215.1583
416.1241,177.0853,434.8662,202.8826,405.7773,224.0162,387.0352,198.2189
405.1921,178.0147,432.6716,193.1252,415.2460,224.8147,387.7665,209.7042
402.7653,178.8976,431.9991,190.8604,418.0061,225.0555,388.7723,213.0926
397.1587,181.8970,429.5887,185.5293,425.3816,223.0915,392.9516,219.4592
400.0903,181.1931,431.7083,191.5325,421.1231,223.9021,389.5051,213.5627
401.2368,179.9780,432.6797,191.5979,419.8338,226.3585,388.3908,214.7386
399.8210,180.3887,432.0927,190.2692,421.4583,225.0033,389.1866,215.1227
395.5338,184.3862,429.5042,186.6845,427.1335,221.7226,393.1631,219.4242
423.3434,181.0441,431.5993,211.9224,398.1982,220.8528,389.9423,189.9745
430.1024,189.6550,427.5295,219.7983,390.4138,216.6303,392.9868,186.4870
429.0529,187.9700,428.9114,219.2128,392.6518,219.0486,392.7933,187.8058
432.6960,195.0602,418.7999,228.0824,386.6136,214.5380,400.5097,181.5158
429.6244,189.9849,428.9256,219.9440,389.9416,219.0347,390.6404,189.0756
432.7447,195.2329,418.2027,227.8388,384.9446,213.0059,399.4865,180.4000
428.0910,188.2994,427.3503,215.7608,386.9605,214.6715,387.7012,187.2101
427.6552,188.8373,426.7162,219.4271,386.8344,218.2028,387.7734,187.6130
426.6122,188.9417,425.8594,218.7192,387.3891,217.7467,388.1419,187.9691
427.3067,190.4407,422.6729,222.7240,385.1995,217.3453,389.8332,185.0620
426.2742,190.4688,421.6714,223.4613,384.7536,218.3109,389.3564,185.3183
425.0401,189.5404,422.2729,222.3890,384.1342,219.1763,386.9013,186.3277
422.2009,187.3536,425.0029,216.7812,385.6508,220.5282,382.8488,191.1006
422.0471,188.3235,422.2400,220.3604,383.6518,220.5927,383.4589,188.5559
422.4459,187.3115,424.5457,220.2646,383.7404,222.8647,381.6406,189.9117
420.8576,187.1472,424.3357,219.2758,384.3891,223.6003,380.9110,191.4716
420.0158,188.3143,420.6469,219.7065,381.9001,220.4854,381.2691,189.0931
419.3932,188.2153,422.0916,220.3242,382.7004,223.6346,380.0020,191.5257
420.1677,190.2455,417.8740,219.1043,378.4682,215.9724,380.7619,187.1136
422.0226,189.6460,418.9334,222.2720,376.8458,218.2869,379.9350,185.6609
418.3971,189.0374,416.3097,223.4234,376.2997,220.9946,378.3872,186.6086
