1
430.0023,212.1902,56.7333,98.7797
430.1463,211.3140,56.4807,100.8138
430.0624,210.3621,56.4714,101.6639
429.6131,209.9630,56.3000,102.1929
430.4775,209.5836,56.0207,102.9728
431.2422,208.3161,55.6873,103.3778
431.8999,208.5478,55.6290,103.6878
434.3330,208.2156,55.2923,103.8973
434.3043,207.7137,55.4509,103.7065
433.5817,208.9131,55.1780,103.4134
434.4634,207.7263,55.0815,103.4556
434.9879,209.4898,54.9278,103.5173
436.2953,208.2265,54.9658,103.6543
436.7907,210.4509,54.8877,103.4523
436.1061,209.9459,55.1560,104.0918
436.2088,211.8486,55.5187,103.8046
436.1359,212.3189,55.8173,103.9692
435.5357,213.3860,55.9367,103.8170
435.3005,213.3627,55.9737,103.8524
437.9407,212.6078,55.9763,104.3487
438.5372,213.0040,56.1479,104.7283
437.7917,213.3745,56.6588,104.6458
437.4065,213.1830,56.6526,104.6402
438.7539,213.0319,56.4433,104.7257
438.2601,213.2849,56.4985,104.2498
436.7586,214.2180,56.7902,104.1325
438.0825,212.6308,56.5057,103.3750
437.1060,213.1359,56.6806,103.5270
438.5742,213.8813,56.5856,103.3698
439.7644,212.9644,56.3533,102.9628
439.7054,212.7204,56.5320,103.0284
438.9487,212.8155,56.6146,103.0770
440.6762,212.6173,56.5712,102.7935
440.0116,212.5248,56.5692,102.9875
441.1215,211.9128,56.3039,103.1920
441.3616,211.2505,56.2178,102.7910
440.9496,212.2191,56.6278,102.9347
442.8442,210.9116,56.2529,102.6763
442.6779,211.6967,56.4297,103.0293
442.4083,211.7248,56.5168,103.3066
442.7533,211.5120,56.4656,103.7178
444.4394,210.8160,56.3637,103.7920
443.3356,211.3816,56.7608,103.9371
443.0520,211.2804,56.8205,103.9230
444.2071,211.0895,56.5994,103.4302
443.5396,210.9397,56.5773,103.4706
444.4187,210.8218,56.3549,103.0827
444.1737,211.3406,56.4575,102.8579
444.6218,210.7750,56.3036,102.7410
446.0060,210.0816,55.8420,102.4750
446.6475,210.0351,55.8217,102.2652
446.3239,209.7094,55.7765,102.1538
446.5280,209.8330,55.4364,101.6550
447.8700,209.4587,54.8550,101.0428
449.4677,210.0648,54.2066,100.5157
450.3489,209.8723,53.6060,100.0420
452.2391,207.9522,53.2472,100.7114
452.6683,207.1518,53.0606,101.8659
452.7315,206.0875,53.2537,102.3794
452.3820,205.1818,53.7876,102.3967
451.4901,204.1817,54.3380,102.1466
451.2391,203.4755,54.9619,101.2783
451.9653,203.0128,55.0079,101.0776
453.6194,204.6276,54.5771,102.6810
458.1428,204.7383,53.8024,103.6924
461.9152,203.2876,53.9895,105.0120
466.6393,203.1844,54.5451,106.0739
470.1371,203.2657,54.7961,108.1868
470.9871,204.8721,55.6486,108.9226
471.9480,206.6365,57.3172,108.8744
474.9227,207.8490,58.0449,108.5087
477.6423,210.4141,58.4152,107.6737
480.0440,212.4146,57.7752,107.4063
481.1816,212.8321,57.1265,108.0597
482.0826,214.4373,56.6714,108.3018
483.8273,215.4755,55.4156,108.9630
483.6570,217.5277,54.4685,109.0999
482.4958,218.2600,53.6198,109.3322
481.1292,219.8551,52.9965,109.4194
480.1627,219.3198,52.3841,108.6588
483.2563,221.6848,52.1194,106.5090
485.8246,222.3802,51.7977,105.9240
486.3253,221.8609,51.6702,105.4779
485.8557,221.5445,50.9802,105.2893
485.9188,222.1481,49.2448,105.5264
485.8224,222.3177,47.4118,105.9760
485.4639,219.9533,44.5637,107.3283
486.0038,216.7274,42.3658,110.2123
486.2483,216.3418,41.8164,112.0051
486.6978,217.2486,41.7558,113.2186
486.8128,217.8943,42.5758,113.2598
487.2232,220.9156,44.1866,111.6403
487.2788,223.0556,45.8761,110.4003
486.9750,226.3229,48.0391,108.6770
487.6858,227.5039,51.6781,106.7540
488.1086,227.0514,55.6760,105.0479
488.5540,227.6210,59.2683,103.3791
490.2676,228.7379,62.8659,101.2148
493.1418,229.3013,66.2405,99.3413
495.8690,230.2746,68.4944,97.8130
498.7806,228.8639,68.9408,97.8998
501.5297,231.4732,69.6209,96.9939
504.7382,232.5997,68.8941,95.9784
505.6242,233.8360,68.8994,94.7332
506.9304,233.7278,68.3111,93.4809
507.5516,230.1677,67.4739,95.2216
509.3190,231.0082,66.2498,96.0167
510.8089,230.2985,64.0777,97.3902
512.1328,231.0044,62.1798,98.8174
512.7824,229.6213,60.5127,101.7249
513.5792,228.5415,58.7251,103.4381
516.2487,227.8317,57.1146,104.7853
521.3630,228.2003,56.5519,105.3099
524.2904,227.2095,58.0247,104.7419
525.7428,228.1949,56.4909,105.7413
525.5197,229.6745,55.8648,104.5724
524.8760,231.7553,55.5982,103.1638
522.7385,233.3906,54.7636,102.2634
521.6093,231.8358,53.9017,102.8637
521.5059,233.6377,53.6980,102.4500
522.2516,233.8266,52.5939,102.9323
522.6297,233.8293,51.7575,103.5865
522.8701,234.1055,51.1016,104.0878
523.7098,234.0520,50.6944,104.3060
524.7772,234.7005,50.7700,103.9840
525.8489,234.6046,51.0018,103.8045
526.6241,233.9811,51.2182,103.4050
527.0765,235.2555,51.5698,102.7290
526.4530,234.8721,51.0592,102.4180
526.2025,233.9711,50.4156,102.4769
525.8867,234.1581,49.1527,102.7134
525.1953,231.4077,47.5838,104.9534
524.0844,230.3267,46.1832,107.5973
522.9691,226.8889,45.7487,111.6704
523.1792,224.8014,46.2358,114.4285
523.5937,227.9364,47.6169,113.5281
524.4777,229.3175,48.7955,112.9051
525.2483,230.6804,50.1956,112.6933
526.3775,232.7268,52.2196,110.2280
528.2278,236.2495,54.8356,107.1609
522.1797,237.0930,54.4084,106.0371
525.4569,239.8990,55.4840,103.7020
528.6131,241.9988,57.1675,100.8929
533.2858,243.0755,60.6761,97.0100
538.2512,243.0693,64.9540,93.9995
542.8410,245.2493,67.9593,92.7475
547.2196,247.6715,70.3384,91.8897
549.6095,249.2191,72.6048,90.7278
552.6307,250.2047,74.1064,89.4857
555.7766,252.8260,74.9501,88.1875
559.7995,254.1670,76.5984,86.4824
563.3183,255.8443,78.1694,84.8260
567.2660,258.8598,78.5876,83.3629
567.2354,263.3299,77.8960,81.8677
568.6062,268.8288,75.5771,81.4161
568.8284,272.8432,73.2825,80.4857
569.1605,276.4745,71.0952,79.9889
567.9998,278.9716,69.1250,79.8488
567.2426,280.2348,68.0493,78.6427
566.5305,281.0442,67.0951,77.4995
565.7908,279.8063,65.4994,77.0776
567.0576,278.2941,63.7668,76.7662
565.5216,276.2437,63.9862,76.3037
556.4714,270.2218,66.3870,75.9211
554.3408,261.2718,67.3476,76.2151
545.1465,258.3300,69.0310,77.4370
543.4651,256.5381,72.1182,77.7282
540.9523,254.2957,73.9682,79.3007
539.7824,252.0171,76.1282,81.0202
536.4914,248.7038,77.0885,82.8981
530.9792,247.3913,77.0796,84.0231
529.0145,248.9828,76.6927,84.5161
521.0715,246.5750,76.0831,86.0623
512.1132,246.2069,74.9971,87.4667
512.6622,247.0355,73.4751,88.5349
512.6938,247.0022,71.8249,89.5947
510.6690,247.2449,71.7886,90.0742
498.8937,243.5540,69.6328,90.8974
497.9962,241.7356,68.1020,90.7805
492.9794,241.4238,67.3669,90.2482
488.2386,241.3647,66.9363,89.1254
481.8322,240.2269,66.5352,88.1980
475.6441,238.9953,65.8393,87.5868
470.7533,236.5331,64.7111,88.3852
467.7555,235.3113,63.3780,88.7989
466.0069,234.6087,62.0469,89.3062
463.8386,233.0366,61.2817,90.0269
460.8306,230.5302,61.0865,90.8735
458.5368,229.0536,60.7354,92.3465
457.6009,225.7917,61.1050,93.6160
457.1760,223.9905,61.6475,95.2368
456.9301,222.7426,62.9333,96.6546
456.9506,221.9082,63.9907,98.8059
456.3232,220.0605,64.9035,100.3081
456.6658,218.2776,65.4309,101.5033
457.3981,216.9162,65.9091,102.5828
457.5831,216.0514,66.3513,103.3323
457.3553,215.9563,66.8924,103.7422
456.8245,216.3947,67.0044,103.6874
456.5548,216.6883,67.7017,103.3632
456.6679,215.8034,67.9913,102.9929
456.9366,215.7263,68.3851,102.7772
456.9307,215.0851,69.0039,102.2755
457.8772,216.0615,69.3132,101.9483
457.9978,215.5350,70.0684,100.9547
458.9935,216.5570,70.5890,99.9274
461.2436,216.5286,71.4422,99.1147
463.2631,217.1854,71.9741,98.4030
465.5168,217.5323,72.4799,97.4251
466.6975,218.2113,72.8733,96.3596
467.5838,220.4867,73.2561,94.8960
467.8693,221.2959,73.3630,92.6871
466.8524,223.8081,74.1371,90.0350
467.1223,225.2049,74.3435,87.5470
467.3701,225.7962,74.2402,85.4835
468.4791,226.0344,74.1366,83.6332
468.3114,225.9916,73.5771,82.5842
469.4270,226.8935,73.2510,81.5670
469.6333,225.8267,72.7550,80.8007
469.7852,225.9130,72.2262,80.2470
470.8324,226.0005,72.1523,79.3233
471.2534,226.4125,71.9083,78.8959
470.8977,226.7687,72.1231,78.1718
470.4654,228.0252,72.7008,77.0471
468.7691,228.2889,73.9255,75.6463
467.5037,229.1591,75.0685,74.4367
460.1811,228.5446,76.9322,73.2424
455.4965,226.4859,78.9345,73.1120
450.7791,224.2209,80.3573,73.5937
446.1442,222.9558,80.4057,74.5521
449.9321,223.0336,82.6874,74.2806
444.7811,221.9786,83.9123,74.4963
445.7894,221.9234,85.0941,74.0616
442.0569,220.9326,84.4244,73.3282
436.6273,219.6844,82.5201,73.0601
429.1143,220.3926,78.0845,75.1615
417.1956,220.6198,69.5915,80.6296
408.3317,218.7101,62.2584,84.8900
408.4344,217.9682,58.5226,87.4477
408.7092,218.0508,57.6311,89.2348
410.3017,218.9544,57.2440,89.6008
410.0659,218.9824,56.9287,89.3148
408.8838,219.1823,57.1227,88.8727
408.1842,220.4971,57.4189,87.7512
407.6181,223.1915,57.6199,86.2090
407.0106,225.6111,57.6690,84.0554
406.6472,228.3671,57.1308,81.7850
406.5229,231.8145,56.2376,79.3745
402.0388,237.2213,58.3766,75.2877
400.0815,241.2603,60.0564,72.1205
399.1522,243.1199,61.3999,69.9872
398.3685,242.4612,62.2129,68.9969
398.2159,240.6208,61.8106,69.9129
397.5392,237.3295,61.1204,71.7085
396.9461,232.0911,59.7736,75.5268
395.9907,226.5522,59.1220,79.9960
394.9749,220.2337,59.1576,84.3772
394.1589,215.4843,59.3531,88.9246
391.8296,208.8365,59.7815,93.1634
387.8145,204.1404,60.2863,96.2282
381.7436,199.1136,60.5466,99.2926
366.8398,197.6052,63.2189,103.2236
360.8587,194.3873,64.0647,106.7948
356.4232,193.8397,64.8795,109.7593
356.3446,193.8492,65.2908,112.1993
355.0435,194.7095,65.4902,113.2098
351.9178,196.6538,66.2765,113.8498
349.0126,197.6099,66.9034,114.4629
348.5137,195.6443,66.8184,116.1767
346.0650,197.8793,67.6442,115.5710
344.2545,197.4667,68.5621,115.4249
342.9550,198.4155,69.2404,115.2238
341.5460,196.1706,69.2077,117.0819
342.6088,197.3076,69.2277,116.8860
343.5513,199.8581,69.4137,115.2913
343.4973,200.2790,71.3661,114.8014
335.0434,199.9788,73.6113,113.9321
337.5590,203.0525,75.5352,111.5812
326.8758,199.2770,76.8995,111.8642
327.0527,202.6559,80.8412,108.5851
323.9664,206.1587,82.7935,105.4299
310.4341,208.8987,82.0725,104.0585
310.1533,212.5639,82.7742,101.9564
300.8331,214.8418,80.3583,102.0468
295.4234,216.2114,80.3170,100.3909
288.5752,219.0060,81.2729,97.6852
285.3640,220.1581,82.1247,95.0188
288.1308,223.1457,81.4277,92.9263
287.5335,225.2983,82.1151,90.8221
285.0575,227.5815,84.1667,88.2312
282.5278,230.6821,84.7582,85.8623
274.7275,230.6504,84.5615,85.6705
268.7256,230.4310,83.6766,86.4333
269.1849,231.2144,81.1346,86.5538
256.7196,229.5035,79.4790,85.6301
250.5521,228.6249,78.2766,84.1861
246.4205,229.1835,79.8417,82.3976
246.1883,230.2451,82.0565,80.0022
247.5286,229.5931,83.1602,79.1640
248.6270,228.8436,84.3509,78.2796
250.7889,227.6280,83.2754,79.2945
252.0751,225.1892,81.4953,80.1533
253.9702,223.8949,79.1406,81.9350
254.9903,221.4963,76.7725,84.4748
255.6614,218.6029,74.9334,87.2094
256.2364,216.2384,73.8945,89.0545
250.1918,210.8376,73.0846,91.8689
245.2363,206.2491,72.2324,95.3741
240.8843,201.9700,71.7309,98.7690
242.4296,191.5417,72.1989,101.4834
241.7142,188.9556,73.1390,103.5515
241.6989,183.3350,70.2718,111.2360
241.1752,179.9659,68.2675,117.7729
240.0579,177.7848,67.2077,122.7151
238.2930,176.6948,66.7203,126.6915
236.2747,174.6239,66.7048,130.2817
234.4494,170.3093,66.2490,134.7928
233.8733,166.5772,65.9862,138.4686
232.3004,163.7248,67.1854,141.5127
231.4103,161.4396,68.9198,143.8529
229.9763,158.7578,71.2342,146.2110
227.5704,156.1389,74.4313,148.7823
226.8406,153.4818,76.6126,150.4113
226.2156,148.9542,77.4475,153.5267
226.3021,142.8387,76.1447,158.0131
224.5858,135.6557,72.3522,162.4274
222.3914,128.9439,68.1142,166.0161
221.7656,127.5905,65.4594,168.3205
217.5187,130.6869,64.6641,170.0423
220.4896,123.1274,65.3970,171.9172
220.4937,122.6580,64.2687,173.4487
219.7691,120.7651,63.9598,174.7731
219.8417,119.3038,63.4887,175.7502
219.4796,108.0216,63.9873,178.8305
219.4185,105.5157,64.2463,181.0675
218.8835,101.9135,62.0129,186.7269
218.7953,97.7796,59.9004,191.9658
218.4001,95.8120,58.4214,195.4534
217.0357,93.5338,57.5152,198.3381
215.6790,95.9491,57.6762,199.6625
215.2754,94.5108,56.9888,201.0549
215.9662,99.0865,57.2710,200.7370
215.7654,100.3024,57.4123,199.0982
215.5087,101.3953,57.4666,198.5062
215.5240,104.1536,57.4088,197.2171
215.3725,105.6172,57.4141,195.5754
216.3952,105.2235,56.8456,194.9675
